USER_ID,ITEM_ID,EVENT_TYPE,TIMESTAMP
59,9206,buy,942946588
508,1538,click,942767298
121,6799,view,942946091
585,6307,view,942767242
328,1786,click,942947064
59,1760,click,942947205
340,6372,view,942947102
160,6201,view,942946588
15,7366,view,942946835
13,1759,click,942947026
342,4257,view,942946766
460,1508,view,942946932
403,5426,view,942946013
254,5365,click,942946932
140,2057,click,942946932
266,1713,buy,942947343
357,1134,view,942767045
140,8831,click,942767181
253,9341,view,942767298
246,4769,view,942766907
295,3174,view,942766804
102,2153,click,942767085
530,9769,buy,942767422
126,6661,view,942767242
511,6600,view,942946091
4,186,click,942946013
473,328,buy,942946810
205,8771,view,942946986
159,7345,view,942946208
310,1490,view,942946986
492,4852,view,942946208
466,8317,view,942947102
596,9000,view,843406960
245,3377,view,843406732
474,1790,buy,843406930
136,4709,click,843406942
220,5475,buy,843406846
45,7451,view,843406846
357,3110,view,843406866
278,5165,buy,843406765
129,9778,buy,843406866
415,2400,buy,843406960
516,4262,click,843406765
82,9001,buy,843406942
238,1881,click,843406748
55,9893,view,843406616
264,2457,view,843406644
310,4261,view,843406895
21,8496,view,843406732
335,9096,buy,843406644
3,8378,click,843406732
165,1959,buy,843406748
252,8765,view,843406826
269,8192,click,843406685
466,1711,view,843406732
590,2719,click,843406914
594,7959,buy,843406930
517,774,click,843406748
79,9555,buy,843406707
455,1967,view,843406616
574,6407,click,843406685
239,8388,click,843406866
238,7048,view,843406707
76,6493,click,843406707
235,4647,view,843406960
566,7188,view,843406644
442,51,click,843406707
329,8606,view,843406895
572,9711,view,843406765
588,9597,click,843406765
89,2625,view,843406826
505,5227,click,843406616
257,9521,click,843406826
446,4687,view,843406846
457,7279,click,843406914
58,1265,buy,843406707
167,5769,buy,843406914
598,6193,click,843406685
159,1123,click,843406732
440,7493,buy,843406826
522,8390,click,843406846
434,8247,click,843406866
536,9299,view,843406644
20,1141,view,843406765
547,7035,buy,843406616
145,5189,view,843406616
45,967,buy,843406685
6,3750,buy,843406866
315,3338,buy,1043340043
190,7367,view,1105400752
96,8759,view,1044744590
256,1942,view,1043340522
231,671,view,1043340522
589,4981,view,1071803856
418,6681,view,1043339476
351,5674,view,1105400745
276,21,view,1043340311
345,7397,click,1048382937
347,411,click,1043340455
85,6968,click,1069614359
571,8858,view,1043340311
502,4296,view,1105400942
158,329,buy,1071803917
344,8231,click,1043340455
598,10,buy,1043340485
135,7687,view,1069614364
60,1274,view,1043340485
72,9026,click,1043340225
450,6276,view,1043340392
444,6801,buy,1043339544
517,710,buy,1043339248
498,9406,view,1043340086
267,1710,view,1048382826
154,8111,view,1044744622
334,8547,click,1105400882
570,7985,view,1043340018
350,9120,view,1069614382
314,5515,view,1105400608
497,176,view,1043340455
543,7747,buy,1043339777
500,2271,view,1105400853
38,8464,view,1043340455
291,3241,buy,1043340018
352,4057,click,1043339852
236,2085,click,1043340485
443,4735,buy,1105400639
96,5801,click,1043339320
123,207,view,1044744520
257,6086,click,1071803793
547,2108,view,1044744558
359,7922,view,1105400929
128,9614,click,1043339908
464,3062,click,1105400890
324,6956,view,1043340210
159,4500,view,1043339507
449,5345,click,1043340210
70,4813,view,1105400895
209,8559,view,1043339335
200,6137,click,1043340522
205,4358,click,1043340392
406,6840,buy,1043339544
443,1606,buy,1105400649
128,9078,click,1105400874
57,4384,click,1048383078
158,698,view,1105400622
510,5131,click,1105401108
391,604,view,1105400816
278,4738,buy,1105401127
62,6499,click,1043339302
414,6661,buy,1043339248
80,9402,view,1043340283
90,92,view,1043339777
261,7819,view,1105401153
8,9562,view,1071803863
478,6637,click,1043339571
57,4548,view,1043339808
498,8304,view,1043340086
89,3823,view,1105400670
282,5186,click,1071803893
139,6792,click,1105401149
395,7044,buy,1043340455
2,5790,view,1105401161
242,5739,view,1105401101
70,5278,view,1044744647
114,369,view,1043340043
470,9813,click,1043340311
461,763,click,1069614356
309,6129,click,1043339957
592,1172,view,1105400903
565,6632,click,1105401143
549,8070,click,1043339283
207,6318,click,1043340112
48,9404,view,1105401122
446,1793,buy,1043340086
70,669,buy,1105401136
271,2030,view,1043340283
564,5797,view,1043340283
543,5950,click,1043339692
373,3736,click,1048382977
407,896,view,1053153724
426,1604,view,1105400926
194,5224,view,1043339908
194,5026,click,1105400825
110,3185,click,1043340485
32,8587,buy,1105400868
344,7425,buy,1043339507
405,9757,click,1043340134
375,9933,view,1105400981
12,4573,view,1043339957
368,1833,view,1043340157
208,2949,view,1043339544
517,1142,buy,1048382853
294,7624,view,1043339870
66,9382,buy,1043339248
326,97,view,1105401170
393,3509,buy,1105400661
257,8870,click,1043339808
242,4050,view,1043339283
512,2693,view,1105401219
174,3267,view,1043339452
228,6351,click,1043340248
475,5009,buy,1044744647
504,635,buy,1043340018
282,363,view,1043339692
315,9767,buy,1105400652
249,9762,view,1043339419
298,2614,view,1043339248
420,8466,view,1043339808
551,6850,buy,1043339571
423,382,view,1043339852
112,8793,view,1043339957
90,1896,view,1043340392
503,998,click,1048382853
288,6399,view,1043339476
355,6913,buy,1048382977
345,5826,view,1043340522
565,9768,view,1048382977
387,3050,view,1043339908
178,805,view,1105400677
202,9310,view,1043339302
322,3240,click,1044744622
77,3755,click,1053153647
609,6482,buy,1043535872
302,7442,view,1053153715
451,1806,click,1053153706
61,4937,view,1043535835
538,7851,view,1069614400
322,6818,buy,1043535851
291,7386,view,1043535817
339,200,buy,1048382977
584,5765,buy,1071803774
351,5433,buy,1071803767
117,4751,view,1105400829
89,4717,view,1071803883
501,4188,view,1071803926
437,3422,buy,1071803850
604,9380,click,1071803988
132,9435,click,1105400841
121,3247,view,1071803939
437,3726,buy,1069614276
401,2825,view,1069614288
63,7319,click,1069614412
298,451,buy,1069614249
18,5288,view,1069614263
147,8238,view,1069614304
108,606,view,1069614396
123,9195,click,1069614309
454,7661,buy,1071803707
364,3746,view,1069614268
537,8791,view,1071803718
235,6278,view,1105401227
36,6961,view,1105400794
371,6636,view,1105401093
418,4790,buy,1105401087
57,8445,view,1105401213
230,5648,view,1105400976
282,4590,view,964772990
148,6302,click,964773008
265,786,view,964773008
113,1767,click,964772750
608,2861,view,964773108
373,5847,view,964774290
210,4429,click,964772681
46,9395,view,964773550
496,6322,view,964772972
64,4334,buy,964773068
170,6864,buy,964773021
563,8458,view,964773216
245,7851,click,964773672
240,6129,view,964772795
584,2886,click,964772817
421,8482,view,964774257
328,3322,buy,964774139
521,2380,click,964772778
167,4445,click,964772956
440,4555,buy,964772731
266,2197,view,964772610
72,8894,view,964772883
31,8344,click,964772862
391,4722,view,964773714
191,8305,view,964772681
499,8762,view,964772750
511,4574,view,964773877
562,9640,click,964773108
540,278,view,964773119
563,676,click,964773672
431,6193,buy,964773068
329,7795,view,964772622
143,299,view,964772731
550,8730,click,964772712
572,2264,click,964773743
6,3611,view,964772847
510,3489,click,964772610
398,5707,view,964772731
571,9329,view,964774041
290,9738,view,964772712
54,9988,click,964772712
598,2827,view,964774275
354,6710,click,964772847
48,7082,click,964772972
242,3424,click,964774008
545,6333,click,964773788
551,5495,view,964773851
550,8789,view,964774094
280,8872,view,964773714
571,6938,buy,964772956
474,1737,view,964773714
480,1438,buy,964772862
120,3104,view,964772610
340,1252,click,964773672
443,3865,view,964773041
196,1729,view,964773978
345,655,buy,964774200
492,9505,click,964772795
382,6801,click,964772940
191,4351,view,964772731
576,157,click,964773686
373,5432,view,964773743
223,7813,view,964772972
304,4928,buy,964772712
259,3679,view,964772764
392,291,view,964772778
255,1038,click,964773251
600,5747,buy,964773160
53,6608,view,964774067
332,3739,view,964774079
120,2771,click,964772817
416,5808,view,964772750
306,9602,view,964772610
379,2162,click,964773602
409,4884,view,964772750
111,9059,buy,964772712
470,2962,click,964772847
376,2612,click,964774067
88,8248,click,1047481515
182,7103,buy,1043382047
189,3756,click,1043382068
253,6556,view,1043382111
285,9788,click,1043382136
400,7935,view,1043381823
337,3808,click,1043381994
71,3722,view,1043382089
557,6231,click,1047481450
50,495,view,1043382019
250,2308,click,1043381994
293,5735,view,1043382848
331,3514,view,1043382744
170,3833,view,1043382848
453,63,view,1043382867
123,7323,click,1043382744
338,4589,view,1047481354
527,3122,click,1043382744
245,9530,buy,1047481289
57,2118,buy,1043383291
295,4769,click,1043382998
108,327,buy,1047481289
261,2118,buy,1043382884
426,6982,buy,1043383056
56,239,click,1043382848
38,5005,click,1043383111
550,8498,click,1043383075
294,4492,view,1043382111
192,5380,view,1043383075
151,9674,click,1043382900
94,9903,view,1047481180
77,7741,buy,1043383291
599,6416,view,1043382998
485,5646,view,1043382998
434,6779,view,1047481215
515,2772,view,1047481371
344,1434,view,1532457849
335,4747,view,1532457441
288,4696,buy,1532457847
98,9327,view,1532457756
186,8436,buy,1532458331
164,9091,buy,1532458318
264,1180,buy,1532458324
48,7255,click,1532457796
446,4016,buy,1532458201
273,239,view,1532457921
526,6622,buy,1532458353
47,8458,view,1532457890
266,1561,view,1532458204
400,4029,click,1532457892
61,6173,buy,1532457919
211,2266,buy,1532457845
324,3689,click,1532458388
285,770,view,1532457433
33,2563,click,1532457439
336,3970,buy,1532457852
182,4779,view,1532458370
365,5264,click,1532457794
348,3273,click,1532457943
352,857,click,1532457782
569,3854,click,1532458044
188,9788,buy,1532457950
356,2474,buy,1532457712
536,1747,view,1532457999
377,43,click,1532458161
239,6494,buy,1532458000
184,7267,view,1532457777
401,8600,click,1532458020
521,7405,view,1532458041
36,3801,view,1532457742
266,6727,view,1532458294
104,6979,click,1532458168
446,5302,buy,1532458013
7,93,view,1532458002
59,1823,view,1532457663
15,1019,view,1532457575
216,5055,view,1532457625
40,2983,buy,1532457689
239,9112,buy,1532457571
288,1154,view,1532457519
189,9987,view,1532457560
500,5897,view,1532457659
274,6280,click,1532457642
426,7993,buy,1532457486
328,836,view,1532457540
3,744,buy,1532457590
65,9107,view,1532457583
572,7538,buy,1532457530
188,5419,click,1532457553
543,66,click,1532457633
347,1711,click,1532457605
461,4385,view,1532457585
303,5177,view,1532457670
576,9655,buy,1532457529
249,6083,buy,1532457510
413,4310,click,1532457910
465,910,view,1532457516
232,9408,click,1532457409
373,2590,view,1532457683
171,3607,buy,1532457544
212,1031,buy,1532457912
545,686,view,1532457483
270,3963,view,1532457548
562,588,buy,1532457616
107,8909,view,1532457701
537,1383,view,1532457903
331,2127,view,1532457833
346,8544,view,1532457941
16,9992,click,1532457992
282,9564,view,1532457413
300,9231,view,1532457995
188,181,click,1532457767
104,280,view,1532457917
404,442,view,1532457779
607,1154,view,1532457477
500,5205,click,1532457746
177,5559,buy,1532457746
588,5442,buy,1532457752
282,744,view,1532457755
536,8123,buy,1532457748
258,2576,view,1532457800
440,1924,view,1532458398
317,5502,view,1532457417
364,779,buy,1532457987
40,5795,view,1532457474
473,9765,view,1532457961
380,1737,buy,1532457789
427,143,buy,1532457913
236,7302,click,829827514
461,4599,view,829828005
314,5829,view,829828005
410,8974,view,829828005
585,1658,view,829828005
362,4085,view,829828005
464,7145,click,829828005
521,1956,click,829828005
30,1973,click,829828005
603,9811,buy,829828005
581,2471,buy,829828005
235,4240,click,829828006
101,2020,buy,829828006
44,922,click,829828007
336,92,view,829828005
168,1261,buy,829828005
18,9247,click,829828005
398,9905,click,829828005
51,4730,view,829828006
491,9696,view,829828006
374,8216,click,829828006
502,3094,view,829828006
441,2924,buy,829828006
98,819,view,829828006
246,1241,view,829828006
149,781,click,829828006
590,4728,view,829828006
6,6922,view,829828006
57,5552,buy,829828006
261,3153,buy,829828006
84,5871,click,829828006
607,8703,view,829828006
53,583,view,829828006
296,1291,click,829828006
363,4465,buy,829828007
295,7764,view,829828006
180,9999,buy,829828007
397,3458,view,829828006
250,9705,buy,829828006
440,680,buy,829828007
343,6275,view,829828007
402,3775,view,829828007
399,2045,view,829828005
362,3587,buy,829828005
342,4471,view,829828007
202,5573,view,829828005
305,2018,view,829828005
308,4891,click,829828005
497,3948,click,829828005
91,2522,buy,829828005
201,9960,click,829828007
434,4411,click,829828005
75,7273,view,829828005
437,8095,view,1100183804
378,1733,click,1100184041
467,3246,buy,1100185959
99,5476,buy,1100184147
316,5729,click,1100183757
292,285,view,1100184447
338,827,click,1100185952
452,7747,click,1100186732
423,6187,view,1100186731
255,5055,view,1100185961
9,2569,view,1100183809
24,8620,click,1100185915
525,7212,click,1100184420
19,9323,view,1100185924
595,5157,view,1100186737
372,9875,view,1100183797
424,9973,view,1100186727
324,9177,click,1100185932
393,3823,click,1100183734
84,5936,view,1100184820
389,5494,view,1100184829
529,506,view,1100184145
189,1330,click,1100183774
467,954,view,1100184047
475,7688,view,1100184352
397,1315,view,1100186564
238,8917,view,1100183808
457,8824,view,1100185928
89,1405,buy,1100186554
225,2643,click,1100184295
404,3215,view,1100183810
193,5885,view,1100185936
485,2061,view,1100184423
525,8636,buy,1100184825
421,849,click,1100184812
52,7976,buy,1100183782
583,5236,buy,1100184340
1,8120,view,1100186552
39,7639,view,1100185920
369,8108,view,1100184279
182,7793,buy,1100184112
75,4469,view,1100184329
456,3155,buy,1100184107
428,1383,view,1100184150
103,256,view,1100183748
71,2610,buy,1100184140
180,2084,click,1100185889
494,3339,click,1100184244
14,668,view,1100184156
145,3217,view,1100186407
605,2870,view,1100185898
373,6579,view,1100185894
548,215,click,1100186356
128,7301,view,1100184344
393,4058,view,1100186403
512,3987,view,1100184137
273,9657,click,1100184059
159,7391,view,1100186395
475,1642,view,1100183731
109,5198,view,1100183794
138,8331,view,1100183792
59,5292,buy,1100185896
544,2833,view,1100186363
306,9065,view,1100184080
539,3069,view,1100185872
111,9441,click,1100184258
466,8278,view,1100185868
557,8357,view,1100185857
364,9519,view,1100184356
227,67,click,1100186342
222,3179,click,1100183745
233,4045,view,1100184348
82,1421,view,1100184077
25,3400,view,1100185876
281,6768,view,1100184416
152,1601,click,1100185854
210,1397,click,1100185861
237,1632,click,1100185878
237,3897,click,1100184117
14,9465,click,1100184098
173,8958,click,1100186254
295,670,buy,1100184264
212,2236,view,1100184536
414,2752,buy,1100183762
375,7396,click,1100186251
329,9205,click,1100183784
333,6241,view,1100186258
117,5359,click,1100183740
288,7046,click,1100185874
343,4549,view,1100186255
338,2939,view,1100185865
225,5079,click,1100184827
524,5521,buy,1100184281
197,506,click,1100184300
223,7631,view,1100186146
451,2916,click,1100184085
83,4658,click,1100186135
145,7751,click,1100184833
257,8091,view,1100186142
66,3940,buy,1100184087
563,4315,view,1100184250
295,7637,click,1100186118
393,8478,click,1100186104
371,1200,click,1100186122
273,3889,view,1100184810
599,9887,click,1100186111
553,3267,view,1100186099
279,6831,buy,1100184261
9,354,click,1100183767
197,5461,click,1100184816
380,9370,view,1100277691
8,7090,view,1100184818
356,4080,click,1100184831
527,4073,view,1100186085
24,9122,buy,1100184414
432,3049,buy,1100186037
107,8132,buy,1100184332
140,1441,view,1100186044
187,3938,click,1100186048
150,1185,view,1100184143
308,5251,view,1100184302
178,8812,view,1100186056
303,8052,view,1100184808
293,5042,view,1100186007
165,4400,click,1100184091
458,2210,view,1100184235
434,7012,view,1100186004
435,975,view,1100184518
140,2164,click,1100186012
450,7031,view,1100186026
599,9214,view,1100187132
477,4725,view,1100187138
419,2535,view,1100186018
463,455,view,1100184053
345,1173,view,1100185970
506,2640,buy,1100184120
344,9487,click,1100184334
395,203,view,1100186982
545,8502,click,1100186786
122,9819,view,1100185975
185,8898,view,1100186774
309,3174,click,1100184242
342,7298,click,1100185965
546,1751,view,1100184338
331,1387,view,1100186781
488,6767,view,1100184159
209,7882,view,1100184289
499,6112,view,1100186770
255,4689,click,968440895
82,707,view,968440983
500,5439,view,968443787
168,1698,buy,968440698
385,2486,click,968441058
479,583,view,968440947
111,1209,buy,968440828
104,8733,view,968440698
103,4999,view,968443804
80,9804,buy,968441029
188,95,buy,968443714
91,5699,view,968441080
443,3310,buy,968441198
430,2660,view,968441198
203,4395,buy,968440895
316,8800,view,968441120
428,797,buy,968440828
552,8230,view,968441120
346,5168,view,968440914
337,4386,click,968441171
151,5318,click,968441029
578,5791,view,968441139
282,3643,click,968440947
311,7201,view,968443749
420,5088,view,968440850
352,1919,view,968441171
223,7681,view,968440874
17,1244,click,968441198
61,7511,view,968442375
335,5025,click,968440828
87,827,buy,968440850
180,6281,view,968440983
561,4301,buy,968441005
64,3040,view,968440914
111,9354,click,968441102
400,2125,buy,968441198
372,7775,buy,968440874
433,8184,view,968442375
126,8846,click,968440828
328,4401,view,968440874
589,1399,buy,968440983
133,4238,buy,968440850
295,6222,view,968440874
531,1385,click,968441198
294,1624,view,968440983
557,7821,view,968441080
503,9698,click,968441080
450,1103,click,968441005
129,3275,buy,968440828
478,7842,buy,968440914
120,3312,click,968441120
454,7892,click,968440850
372,3511,view,968440874
15,5667,click,968440719
22,8875,view,968441029
485,9257,view,968441102
292,3187,click,968441029
349,6366,view,968440720
463,2590,view,968441080
147,1472,view,968440698
334,5613,view,968443749
559,5519,click,840635033
21,7086,view,835877535
155,5207,click,835876107
231,5329,click,835877570
181,3786,view,835876151
340,2703,view,835876045
553,6074,view,835875691
54,8922,view,835875790
284,7241,view,835876534
33,745,view,835876194
159,3787,click,835875943
536,6704,click,835877307
600,7427,click,835875790
586,5065,click,835876471
19,7561,click,835876239
561,8611,view,835876384
180,5107,buy,835876471
386,4876,view,835877270
610,95,buy,835875836
429,2933,click,835876272
282,1435,buy,835877307
454,5901,view,835875992
190,7070,click,835876194
508,6996,view,835876045
208,5207,click,835876384
247,1253,click,835875691
605,9879,view,835876239
243,7774,view,835875836
31,6410,click,835877081
567,259,click,835875790
174,4188,view,835875790
325,9634,view,835876384
455,6932,view,835876195
515,587,view,835876151
407,189,view,835876318
395,1812,view,835875691
427,5795,buy,835877190
111,7148,click,835876239
104,5336,click,835875943
180,4054,click,835876318
202,8229,view,835876151
155,5884,click,835875992
494,3076,buy,835877535
255,2457,view,835876239
21,2270,view,835877244
325,1905,click,835877244
42,6767,click,835877588
493,8655,view,835877342
218,826,view,835876272
547,3892,click,835877270
12,9993,buy,835875790
534,2021,click,835876272
301,8825,view,835875690
609,6014,view,835875690
315,5402,buy,835875943
163,3327,view,840635071
379,174,view,1431954238
189,6266,view,1431957270
247,7105,buy,1431957598
88,5803,view,1450982615
427,8457,click,1431969228
437,4451,click,1431957278
254,734,view,1431957104
508,1594,view,1431957252
28,4214,view,1431957563
515,7189,view,1431955220
323,6664,buy,1431968436
589,3016,click,1431957632
221,9460,buy,1431969655
122,438,click,1431957331
136,5431,view,1431968291
348,111,view,1431957016
154,6831,click,1431957192
458,4590,view,1431957022
163,753,buy,1431957583
335,2633,click,1431957990
262,3779,view,1431954922
578,7509,buy,1450982770
585,5753,view,1431954439
21,7459,view,1431957402
601,2447,view,1431954380
446,3247,buy,1431957343
483,1273,buy,1431957046
244,8901,view,1431954248
128,9635,view,1431957059
47,3269,view,1522172093
347,7700,click,1432087064
146,5203,view,1431957336
473,9615,view,1431954240
479,8166,view,1431970359
74,6374,click,1431968121
227,8086,view,1431954472
384,6204,click,1431957145
315,7638,click,1431957297
127,1194,view,1431957445
219,1766,click,1431957135
472,6681,buy,1431957038
327,6064,view,1431954229
199,8467,view,1431957062
263,9973,view,1431957572
221,4813,buy,1431957042
405,3347,click,1431968086
560,4696,view,1431957763
162,5149,view,1431954454
95,3253,click,1431957452
97,685,view,1431957768
249,3578,view,1431969072
255,7003,click,1431954477
245,1049,buy,1431954433
387,6986,view,1431957405
84,5558,view,1477519255
157,4250,view,1431957200
420,7065,view,1431954365
480,5656,buy,1431957809
191,9443,view,1431970102
451,4155,click,1431970006
521,5885,view,1431969093
238,8194,buy,1431957550
250,1844,view,1431957926
91,7022,view,1431968181
129,8288,view,1431969698
243,7084,click,1431957547
303,7499,view,1431957797
473,1944,buy,1431970300
29,7724,click,1431957110
210,233,view,1431957888
386,7824,view,1432086525
241,8596,click,1431968141
344,7510,buy,1440773393
523,278,click,1431954401
30,3627,buy,1431955078
284,8992,view,1431954492
148,4573,buy,1431957032
536,2172,view,1431954445
529,4691,view,1477364701
597,4140,view,1431957246
290,4942,click,1431957028
376,1401,click,1431954394
248,8509,view,1431954396
20,3763,buy,1477364699
369,5303,view,1431957900
93,9342,click,1432086587
529,8913,click,1431968039
372,9174,buy,1431968899
109,9915,buy,1431957381
142,6416,view,1431957466
296,5122,click,1432137354
326,6421,click,1431957950
522,2937,buy,1431957456
503,5209,view,1431957628
172,1838,view,1431957401
135,5623,view,1431957092
520,3280,click,1431957813
124,8528,view,1431968438
305,819,buy,1431969973
8,3078,buy,1431957585
432,4673,view,1431957998
69,9341,view,1431957264
436,2173,view,1431957447
316,9307,view,1431957801
397,1594,view,1431969305
215,8344,view,1431969602
561,9269,click,1431957286
370,725,view,1431957209
102,5465,view,1431969969
310,4535,click,1431969376
41,6385,view,1431969755
226,6637,view,1431957130
57,8808,click,1431957716
384,1923,view,1432086520
58,2533,view,1431968228
341,9737,click,1431957966
6,9863,buy,1522172361
163,7303,buy,1431957501
121,8416,buy,1440773613
183,1606,click,1431957248
503,9270,click,1431957928
472,3135,click,1431957566
548,287,buy,1522172366
378,3329,click,1431957058
44,8700,click,1431957358
488,2571,view,1431970225
155,8736,click,1431957973
164,1186,view,1431957821
148,4396,view,1431968251
606,2271,click,1431970091
486,69,buy,1431968485
583,582,click,1431968113
521,1575,view,1431958000
313,8141,view,1431957850
353,9510,click,1431957295
407,7624,view,1431957424
279,3735,click,1431968370
92,5105,view,1431957280
299,2295,view,1431957820
189,4025,buy,1440773468
185,435,click,1431968907
384,3320,click,1431969123
290,4822,click,1431957212
408,5674,buy,1431969127
339,3690,click,1431969244
130,4927,buy,1431969339
267,1841,click,1522172157
392,6231,click,1431968901
353,9125,click,1431968208
4,8310,click,1431957659
424,7246,buy,1431954260
308,4044,view,1431957094
64,6130,view,1431969185
330,2486,view,1431957231
525,731,view,1431957310
77,7313,click,1440773606
507,7665,click,1431957148
426,1211,view,1431969711
208,6970,click,1431968046
35,7532,buy,1431957320
398,8042,click,1431957304
315,2409,click,1431957623
576,9711,view,1431957241
477,7041,click,1431968489
171,9068,view,1431968351
253,5779,view,1431954432
387,639,click,1462084162
220,9320,view,1431969476
482,6933,view,1431957609
120,7395,view,1431969097
511,1675,click,1477364736
32,4390,buy,1431968191
290,2557,buy,1431957558
532,7773,click,1431968936
392,1181,click,1431969791
141,3818,click,1440773438
166,2238,view,1431968148
408,3767,buy,1431957993
426,2210,click,1431970335
227,1384,click,1431957804
385,2511,buy,1431969554
101,7770,click,1431969685
565,2799,click,1431957391
55,8751,click,1431957513
451,230,click,1431969057
124,1731,view,1431968260
370,6705,click,1431957351
158,1425,view,1431969168
365,1195,view,1431968894
410,1093,view,1431957315
278,1910,view,1431968312
158,9340,view,1431954594
443,4852,view,1431969802
495,3836,buy,1522172173
257,8147,click,1431957877
528,1173,view,1431957080
187,9403,click,1431970057
588,738,view,1431969595
286,4145,view,1522172168
78,5298,buy,1431968881
101,4808,buy,1431968287
114,2073,view,1440773368
3,8903,click,1431970392
91,4417,click,1431969702
23,1069,buy,1431957215
318,969,view,1431957373
377,6770,click,1431954565
270,1859,buy,1431955231
477,8455,buy,1431957891
554,1708,buy,1431970322
366,3331,click,1431970148
249,6528,click,1431957737
492,2119,view,1431957240
134,4423,click,1431957388
506,8041,view,1431968885
296,4463,view,1431969562
605,8323,buy,1431954589
274,6941,view,1431957703
137,8435,click,1448753463
395,5702,view,1431969397
178,2468,view,1431957518
115,1716,buy,1431970503
336,1229,click,1431968450
22,3330,click,1431954407
99,5437,click,1431957980
531,1143,buy,1431957229
477,5708,click,1431970115
373,495,buy,1431969444
479,8568,click,1431957197
412,6814,buy,1431969414
137,6313,click,1431957425
337,8214,view,1431968165
218,3190,buy,1477364928
29,5979,buy,1431957262
94,1514,view,1431969576
158,400,view,1431970073
193,6348,buy,1431955214
105,5907,view,1431957254
551,2574,view,1477364901
388,1529,view,1431970574
362,9772,click,1431957504
528,1490,click,1431957616
597,374,view,1431968854
277,2239,view,1431957433
313,1755,click,1431969308
36,2976,buy,1431970127
167,1010,click,1431969278
599,6752,view,1431957306
386,865,click,1431968494
473,5986,view,1431969469
550,6940,buy,1431970170
447,541,view,1431968286
579,9971,click,1431969137
495,3246,buy,1431957697
8,8720,view,1431957328
70,6516,click,1431970451
25,8193,view,1431957935
115,8381,view,1431969626
560,8494,click,1440773482
418,3857,buy,1431957906
361,8748,click,1431968863
2,3091,view,1431968361
245,4621,view,1431969086
51,9410,view,1431969581
465,2321,click,1431957916
450,5838,view,1431969676
207,2814,buy,1522172129
491,3471,view,1431957780
457,5418,view,1431954362
508,6357,buy,1477364912
6,6024,buy,1431969172
262,5588,view,1431968897
178,6545,view,1431969406
541,4624,view,1431957871
234,9158,view,1431957829
48,9586,buy,1431970089
59,8062,view,1477364740
377,9747,view,1431956974
599,7974,click,1431954562
58,665,view,1440773176
174,8705,view,1431956316
145,442,view,1431955536
443,4386,view,1431957691
212,1608,buy,1431969635
573,7126,view,1431969490
606,7784,view,1431955306
435,2065,click,1431955134
482,1334,click,1431956747
383,6216,view,1431955403
389,6474,view,1477364893
377,7308,view,1431956239
528,5183,buy,1431955515
380,2632,click,1431956615
204,7212,buy,1522172064
106,7730,view,1431955687
522,6757,buy,1431956250
79,9358,view,1431955821
206,8452,view,1440990360
151,6825,click,1431954988
175,3323,view,1431968235
355,833,view,1522172162
69,1860,buy,1431969586
381,8113,click,1431956125
73,8193,view,1431955479
507,6882,view,1431955348
3,4815,buy,1431955494
347,9857,click,1431955337
340,5319,click,1431957882
185,8772,view,1431969047
535,8997,click,1431956245
404,1289,buy,1431956382
1,1462,click,1431970351
119,7065,buy,1431956434
336,9565,click,1431956137
177,4428,buy,1431969639
281,9959,view,1440773258
583,9154,click,1431968941
487,6368,view,1431955587
353,9051,buy,1431955281
128,8716,view,1431957494
224,4733,view,1431955808
53,5959,view,1431956868
221,9387,click,1431969220
427,6917,view,1431956719
256,1829,buy,1431956446
81,2630,click,1431956024
555,7660,click,1431956042
16,7434,view,1431969741
271,140,buy,1462084167
93,3078,buy,1431956278
395,4498,click,1431955459
258,3143,click,1431956261
27,8651,view,1431956891
410,7228,click,1431955754
333,8585,view,1431956596
226,2748,view,1477519404
226,7868,buy,1431956477
245,5996,click,1431955580
227,5930,click,1431956837
503,9878,view,1431969679
363,6792,click,1431955319
567,8522,view,1431955378
187,2921,buy,1431955558
575,1371,view,1431955333
441,7458,click,1431969271
150,1092,buy,1431955564
460,4727,buy,1431956311
381,6979,buy,1431955383
458,7424,view,1431956407
359,2425,buy,1431956061
207,518,view,1431970014
540,945,buy,1431969361
536,8210,click,1431955325
191,7967,view,1431956017
77,3471,click,1431956774
418,7328,click,1431955827
189,9590,buy,1431970406
228,1088,buy,1477364754
100,2729,view,1431955015
501,1855,buy,1431954625
200,4828,buy,1431955066
329,3149,buy,1477364924
46,9772,view,1432086538
502,8571,click,1431955250
417,8556,view,1440773645
90,7521,view,1431955249
35,3631,view,1477364747
208,1704,buy,1440773703
520,2014,click,1431970494
14,3830,view,1477364372
115,5368,buy,1440773794
602,8435,view,1440773774
294,8383,buy,1440773409
49,2361,click,1440773846
136,1684,buy,1440773817
355,69,view,1477364363
269,8225,view,1522172079
511,8889,click,1114809641
372,8278,view,1048595683
59,2810,click,1049135743
149,2269,view,1048587379
400,9345,click,1053336550
437,6108,click,1048795372
360,2779,buy,1048595377
143,429,view,1090595910
513,6682,buy,1049044730
398,1581,view,1110558303
136,1234,click,1048587404
155,1033,view,1048586269
588,2305,click,1048587390
450,7866,view,1136331301
58,286,click,1048589315
474,3474,view,1048587616
349,2401,click,1090595885
106,7909,click,1055630122
428,595,view,1146222486
20,4509,view,1053336519
162,6960,view,1238111129
99,5711,click,1048587670
185,850,click,1098565936
278,2451,view,1053336374
